en,fr,it,de,es,ko,kana
"Unlike their Alolan counterparts, the Mareanie of the Galar region have not yet figured out that the branches of Corsola are delicious.",Les épines sur sa tête transpercent et empoisonnent l’ennemi. Ses dix tentacules se chargent ensuite du reste.,"A differenza dei Mareanie di Alola, quelli di Galar non sanno quanto siano deliziosi i coralli dei Corsola.","Im Gegensatz zu den Garstella in Alola haben die der Galar-Region noch nicht bemerkt, wie köstlich die Arme von Corasonn sind.","A diferencia de sus congéneres de Alola, los ejemplares de Galar aún no saben lo deliciosas que están las ramas de Corsola.",알로라지방의 시마사리와 달리 가라르의 시마사리는 코산호의 가지의 맛을 아직 모른다.,アローラちほうの　ヒドイデと　ちがい ガラルの　ヒドイデは　サニーゴの えだの　おいしさに　きづいていない。
"Unlike their Alolan counterparts, the Mareanie of the Galar region have not yet figured out that the branches of Corsola are delicious.",Les épines sur sa tête transpercent et empoisonnent l’ennemi. Ses dix tentacules se chargent ensuite du reste.,"A differenza dei Mareanie di Alola, quelli di Galar non sanno quanto siano deliziosi i coralli dei Corsola.","Im Gegensatz zu den Garstella in Alola haben die der Galar-Region noch nicht bemerkt, wie köstlich die Arme von Corasonn sind.","A diferencia de sus congéneres de Alola, los ejemplares de Galar aún no saben lo deliciosas que están las ramas de Corsola.",알로라지방의 시마사리와 달리 가라르의 시마사리는 코산호의 가지의 맛을 아직 모른다.,アローラちほうの　ヒドイデと　ちがい ガラルの　ヒドイデは　サニーゴの えだの　おいしさに　きづいていない。
"Don’t be taken in by this Pokémon’s cute face—it’s very dangerous. Mawile fools the foe into letting down its guard, then chomps down with its massive jaws. The steel jaws are really horns that have been transformed.","Il ne faut pas se fier au visage mignon de ce Pokémon. Il est très dangereux. Mysdibule leurre son ennemi, puis le croque avec son énorme mâchoire constituée en fait des cornes transformées.","Non bisogna mai farsi ingannare dallo sguardo mansueto di Mawile, che è invece estremamente pericoloso. Tenta così di far abbassare la guardia al nemico per attaccare con le possenti mascelle formate da corna trasformate.",Fall bloß nicht auf das hübsche Gesicht dieses Pokémon herein – es ist sehr gefährlich. Flunkifer lenkt seine Feinde ab und schlägt dann mit seinem massiven Kiefer zu. Sein kräftiger Stahlkiefer besteht aus umgewandelten Hörnern.,"No hay que dejarse engañar por el aspecto tierno de este Pokémon; es un verdadero peligro. Mawile engaña, así, a su rival. Primero, hace que baje la guardia y, después, despliega sus horribles fauces de acero, que antes eran cuernos.",상대를 방심하게 하고 큰 턱으로 덥석 문다. 귀여운 얼굴에 속아 넘어가면 위험하다. 강철의 턱은 뿔이 변형된 것이다.,あいてを　ゆだんさせ　おおきな　あごで　がぶり。 かわいい　かおに　だまされると　きけんだよ。 はがねの　あごは　ツノが　へんけいした　ものだ。
"Through the power of meditation, Medicham developed its sixth sense. It gained the ability to use psychokinetic powers. This Pokémon is known to meditate for a whole month without eating.","Grâce au pouvoir de la méditation, Charmina a développé son sixième sens. Il peut utiliser des pouvoirs télékinétiques. On sait que ce Pokémon peut méditer pendant un mois sans manger.",Grazie alla propria abilità meditativa Medicham ha sviluppato il sesto senso. Ha acquisito anche la capacità di usare i poteri psicocinetici. È noto per rimanere fermo in meditazione un mese intero senza mangiare.,"Mittels Meditation hat Meditalis seinen sechsten Sinn entwickelt. So kann es seine psychokinetischen Kräfte nutzen. Dieses Pokémon meditiert einen ganzen Monat, ohne etwas zu essen.","A través de la meditación, Medicham desarrolló su sexto sentido y aprendió a usar poderes psicoquinéticos. Se sabe que este Pokémon puede pasarse un mes meditando y sin comer.",요가의 힘으로 제6의 감각이 발달하여 사이코 파워를 다룰 수 있게 되었다. 1개월간 아무것도 먹지 않고 명상한다.,ヨガの　ちからで　だい６かんが　はったつして サイコパワーを　あやつれる　ように　なった。 １かげつかん　なにも　たべずに　めいそうする。
Its melodies are sung with a special vocalization method that can control the feelings of those who hear it.,Sa voix si particulière lui permet de chanter des mélodies qui ensorcellent les gens et modifient leurs émotions.,Controlla a suo piacimento le emozioni di coloro che ascoltano i suoi singolari vocalizzi.,"Wer die Melodie hört, die es in einer speziellen Stimmlage von sich gibt, steht voll in seinem Bann.",Controla los sentimientos de los que escuchan las melodías que emite con su singular vocalización.,특수한 발성법으로 노래하는 멜로디는 노래를 들은 자의 감정을 자유자재로 조종한다.,とくしゅな　はっせいほうで　うたう メロディは　きいた　ものの かんじょうを　じざいに　あやつる。
"Metagross is the result of two Metang achieving fusion. When hunting, this Pokémon pins the prey to the ground under its massive body. It then eats the helpless victim using the large mouth on its stomach.","Métalosse est le résultat de la fusion de deux Métang. Lorsqu’il chasse, ce Pokémon bloque sa proie au sol, sous son corps massif. Il mange ensuite la victime impuissante avec son énorme bouche, ouverte sur son estomac.",Metagross è il risultato della fusione di due Metang. Nella caccia questo Pokémon blocca la preda al suolo con il proprio corpo massiccio. Poi divora la vittima indifesa con la grande bocca posta sullo stomaco.,Metagross ist aus der Verschmelzung zweier Metang hervorgegangen. Auf der Jagd drückt es seine Beute mit seinem massigen Körper zu Boden. Dann frisst es sein hilfloses Opfer mit seinem großen Maul auf.,"Metagross es el resultado de la fusión de dos Metang. Cuando caza, acorrala a su presa, sujetándola contra el suelo con el cuerpo. Después, devora a la víctima indefensa con la gran boca del estómago.",두 마리의 메탕구가 합체한 모습이다. 거대한 체구로 먹이를 억누르며 배에 있는 큰 입으로 먹는다.,２ひきの　メタングが　がったいした　すがた。 きょたいで　えものを　おさえつけながら おなかに　ある　おおきな　くちで　たべるのだ。
,Il mange la poussière flottant dans l’atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.,,,,,
,Il mange la poussière flottant dans l’atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.,,,,,
,Il mange la poussière flottant dans l’atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.,,,,,
,Il mange la poussière flottant dans l’atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.,,,,,
,Il mange la poussière flottant dans l’atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.,,,,,
,Il mange la poussière flottant dans l’atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.,,,,,
,Il mange la poussière flottant dans l’atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.,,,,,
,Il mange la poussière flottant dans l’atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.,,,,,
,Il mange la poussière flottant dans l’atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.,,,,,
,Il mange la poussière flottant dans l’atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.,,,,,
,Il mange la poussière flottant dans l’atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.,,,,,
,Il mange la poussière flottant dans l’atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.,,,,,
,Il mange la poussière flottant dans l’atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.,,,,,
,Il mange la poussière flottant dans l’atmosphère. La couleur de son noyau change en fonction de la composition de la poussière ingérée.,,,,,
The dream mist coming from its forehead changes into many different colors depending on the dream that was eaten.,La fumée qui sort de son front change de couleur selon le contenu des rêves qu’il a mangés.,Il fumo che esce dalla sua fronte cambia colore a seconda del contenuto del sogno che ha mangiato.,"Je nach Inhalt der Träume, die es frisst, nimmt der Dunst, der aus seiner Stirn austritt, unterschiedliche Farben an.",El color del humo que despide por su abultada frente varía según el contenido de los sueños que haya engullido.,이마에서 나오는 꿈연기는 먹은 꿈의 내용에 따라 여러 가지 색으로 변한다.,おでこから　でる　ゆめのけむりは たべた　ゆめの　ないようによって さまざまな　いろに　かわるのだ。
"It needs light to survive, and it goes on a rampage seeking it out. Its laser beams will cut anything to pieces.","La lumière semble être sa source d’énergie. Une créature extrêmement agressive, capable d’émettre des rayons laser au moindre prétexte.","Cerca con furia la luce di cui si nutre, distruggendo ogni cosa al suo passaggio con i suoi micidiali raggi laser.","Auf der Suche nach Licht, das es zum Überleben benötigt, wütet es umher. Es setzt Laserstrahlen frei, die alles zerteilen.",Con sus rayos láser destruye todo a su paso en busca de luz para sustentarse.,살기 위해 빛을 찾아 날뛰며 돌아다닌다. 레이저 광선을 쏘아 온갖 것을 산산조각 낸다.,いきるために　ひかりを　もとめて あばれまわる。　レーザーこうせんを はなち　あらゆるものを　きりきざむ。
"It needs light to survive, and it goes on a rampage seeking it out. Its laser beams will cut anything to pieces.","La lumière semble être sa source d’énergie. Une créature extrêmement agressive, capable d’émettre des rayons laser au moindre prétexte.","Cerca con furia la luce di cui si nutre, distruggendo ogni cosa al suo passaggio con i suoi micidiali raggi laser.","Auf der Suche nach Licht, das es zum Überleben benötigt, wütet es umher. Es setzt Laserstrahlen frei, die alles zerteilen.",Con sus rayos láser destruye todo a su paso en busca de luz para sustentarse.,살기 위해 빛을 찾아 날뛰며 돌아다닌다. 레이저 광선을 쏘아 온갖 것을 산산조각 낸다.,いきるために　ひかりを　もとめて あばれまわる。　レーザーこうせんを はなち　あらゆるものを　きりきざむ。
"It needs light to survive, and it goes on a rampage seeking it out. Its laser beams will cut anything to pieces.","La lumière semble être sa source d’énergie. Une créature extrêmement agressive, capable d’émettre des rayons laser au moindre prétexte.","Cerca con furia la luce di cui si nutre, distruggendo ogni cosa al suo passaggio con i suoi micidiali raggi laser.","Auf der Suche nach Licht, das es zum Überleben benötigt, wütet es umher. Es setzt Laserstrahlen frei, die alles zerteilen.",Con sus rayos láser destruye todo a su paso en busca de luz para sustentarse.,살기 위해 빛을 찾아 날뛰며 돌아다닌다. 레이저 광선을 쏘아 온갖 것을 산산조각 낸다.,いきるために　ひかりを　もとめて あばれまわる。　レーザーこうせんを はなち　あらゆるものを　きりきざむ。
The winner of competitions between Nucloom is decided by which one has the most male Champlosion with it.,Les scientifiques ont merdés là. Les expériences sur les champlosions ont crées un monstre qu'aucune autorité morale ne devrait utiliser.,Sembra che nelle dispute tra Nucloom prevalga sempre l’esemplare che ha il maggior numero di Champlosion maschi al seguito.,"Kommt es unter ihnen zu Streitereien, setzt sich offenbar immer das Amfira durch, das von den meisten männlichen Molunk verehrt wird.","Libran disputas con sus congéneres cuyo resultado, al parecer, se inclina por quien tenga un séquito de Champlosion machos más numeroso.",염뉴트들의 싸움은 거느리고 있는 수컷 야도뇽의 수로 승패가 정해지는 듯하다.,エンニュートどうしの　あらそいは ひきつれている　オスの　ヤトウモリの かずで　しょうはいが　きまるらしい。
,Chaque île d'Alola abrite une forme distincte de Plumeline qui diffère selon le nectar des fleurs disponibles.,,,,,
,Chaque île d'Alola abrite une forme distincte de Plumeline qui diffère selon le nectar des fleurs disponibles.,,,,,
,Chaque île d'Alola abrite une forme distincte de Plumeline qui diffère selon le nectar des fleurs disponibles.,,,,,
,Chaque île d'Alola abrite une forme distincte de Plumeline qui diffère selon le nectar des fleurs disponibles.,,,,,
,Chaque île d'Alola abrite une forme distincte de Plumeline qui diffère selon le nectar des fleurs disponibles.,,,,,
,Chaque île d'Alola abrite une forme distincte de Plumeline qui diffère selon le nectar des fleurs disponibles.,,,,,
"This Pokémon lives on beaches, but it hates water. Palossand can’t maintain its castle-like shape if it gets drenched by a heavy rain.","On trouve de nombreux ossements sous ses tours, restes de pauvres hères capturés. Leur énergie a servi à nourrir ce Pokémon.","Vive sulla spiaggia ma odia l’acqua. Sotto una pioggia violenta, non riesce a mantenere la sua forma di castello di sabbia.","Es lebt an Stränden, obwohl es Wasser hasst. Wird es von starkem Regen erwischt, so kann es seine sandburgartige Form nicht aufrechterhalten.","Habita en las playas, aunque odia el agua. Cuando caen fuertes lluvias, no es capaz de preservar su forma de castillo.",해변에 살지만 물을 싫어한다. 세찬 비를 맞으면 성의 형태를 유지하지 못한다.,ビーチに　すむが　みずが　きらい。 はげしい　あめに　うたれると おしろの　かたちを　たもてない。
"It acts as a caretaker for Dewpider, putting them inside its bubble and letting them eat any leftover food.","Après avoir trouvé la fameuse pièce, l'argent lui ait vite monté à la tête et maintenant il dirige ce qui était ses collègues et leur ordonne d'être REN-TABLE.",Tiene un Dewpider nella bolla e se ne prende cura lasciando che si nutra dei suoi avanzi.,"Es lässt Araqua in der Wasserblase um seinen Kopf Platz nehmen und kümmert sich um es, indem es ihm Futterreste überlässt.",Cuida de pequeños Dewpider acogiéndolos en su burbuja de agua y dejando que se alimenten de los restos de las presas que ha ingerido.,머리의 수포 안에 물거미를 넣어 남은 먹이를 먹이면서 돌봐준다.,あたまの　すいほうの　なかに シズクモを　いれて　えさの　のこりを たべさせながら　せわを　するのだ。
Plumours has six bold whiskers that give it a look of toughness. The whiskers sense air movements to determine what is in the Pokémon’s surrounding vicinity. It becomes docile if grabbed by the whiskers.,"Terré dans sa grotte, on retrouve souvent des voitures tranchées en deux près de son nid.","Plumours è dotato di sei baffetti furbi che gli conferiscono un aspetto forte. I baffi captano ogni movimento dell’aria riconoscendo presenze vicine. Se afferrato per i baffi, diventa docile.","Snobilikat hat sechs dicke Schnurrhaare, wodurch es Furcht einflößend wirkt. Durch diese nimmt es wahr, wenn sich etwas in seiner Nähe bewegt. Es wird sehr zutraulich, wenn man es an den Schnurrhaaren berührt.","Plumours tiene seis llamativos bigotes que le dan un aspecto feroz. Además, le sirven para detectar el movimiento del aire, delator de la presencia cercana de algún Pokémon. Si se le agarra por los bigotes, se vuelve dócil.",튼튼한 6가닥의 수염은 공기의 움직임으로 주변의 상태를 파악하는 역할을 한다. 수염을 잡히면 얌전해진다.,たくましい　６ぽんの　ヒゲは　くうきの　うごきで まわりの　ようすを　キャッチする　やくわり。 ヒゲを　つかまれると　おとなしくなって　しまう。
It is said to carry wandering spirits to the place where they belong so they can move on.,"Il paraît qu’il accompagne les âmes des défunts jusque dans l’au-delà, pour qu’elles puissent goûter au repos éternel.",Si dice che aiuti le anime smarrite a ritrovare il cammino.,"Man sagt, es führe verlorene Seelen dem Ende ihres rastlosen irdischen Wandelns entgegen und geleite sie sicher ins Jenseits.",Se dice que este Pokémon se dedica a guiar las almas errantes al otro mundo para que así puedan descansar en paz prolemie toda la eternidad.,떠도는 영혼을 성불시키기 위해 죽은 자들이 사는 세계로 옮기고 있다고 전해진다.,さまよう　たましいを　じょうぶつ させるため　ししゃの　すむ　せかいへ はこんでいると　いわれている。
It is said to carry wandering spirits to the place where they belong so they can move on.,"Il paraît qu’il accompagne les âmes des défunts jusque dans l’au-delà, pour qu’elles puissent goûter au repos éternel.",Si dice che aiuti le anime smarrite a ritrovare il cammino.,"Man sagt, es führe verlorene Seelen dem Ende ihres rastlosen irdischen Wandelns entgegen und geleite sie sicher ins Jenseits.",Se dice que este Pokémon se dedica a guiar las almas errantes al otro mundo para que así puedan descansar en paz prolemie toda la eternidad.,떠도는 영혼을 성불시키기 위해 죽은 자들이 사는 세계로 옮기고 있다고 전해진다.,さまよう　たましいを　じょうぶつ させるため　ししゃの　すむ　せかいへ はこんでいると　いわれている。
It is said to carry wandering spirits to the place where they belong so they can move on.,"Il paraît qu’il accompagne les âmes des défunts jusque dans l’au-delà, pour qu’elles puissent goûter au repos éternel.",Si dice che aiuti le anime smarrite a ritrovare il cammino.,"Man sagt, es führe verlorene Seelen dem Ende ihres rastlosen irdischen Wandelns entgegen und geleite sie sicher ins Jenseits.",Se dice que este Pokémon se dedica a guiar las almas errantes al otro mundo para que así puedan descansar en paz prolemie toda la eternidad.,떠도는 영혼을 성불시키기 위해 죽은 자들이 사는 세계로 옮기고 있다고 전해진다.,さまよう　たましいを　じょうぶつ させるため　ししゃの　すむ　せかいへ はこんでいると　いわれている。
It is said to carry wandering spirits to the place where they belong so they can move on.,"Il paraît qu’il accompagne les âmes des défunts jusque dans l’au-delà, pour qu’elles puissent goûter au repos éternel.",Si dice che aiuti le anime smarrite a ritrovare il cammino.,"Man sagt, es führe verlorene Seelen dem Ende ihres rastlosen irdischen Wandelns entgegen und geleite sie sicher ins Jenseits.",Se dice que este Pokémon se dedica a guiar las almas errantes al otro mundo para que así puedan descansar en paz prolemie toda la eternidad.,떠도는 영혼을 성불시키기 위해 죽은 자들이 사는 세계로 옮기고 있다고 전해진다.,さまよう　たましいを　じょうぶつ させるため　ししゃの　すむ　せかいへ はこんでいると　いわれている。
"When Rannaz sleeps deeply, it buries itself halfway into the ground. It will not awaken even if hikers step on it unwittingly. In the morning, this Pokémon rolls downhill in search of food.",Rannaz est capable d'utiliser des pouvoirs psychiques surprenants pour battre ses adversaires.,Quando Rannaz dorme profondamente si nasconde parzialmente nel terreno. Non si sveglia neanche se i passanti lo calpestano involontariamente. La mattina questo Pokémon rotola a valle in cerca di cibo.,"Wenn Kleinstein tief und fest schläft, gräbt es sich selbst zur Hälfte im Boden ein. Selbst wenn Wanderer versehentlich auf Kleinstein treten, wacht es nicht auf. Am Morgen rollt es auf der Suche nach Nahrung den Berg herunter.","Cuando Rannaz duerme profundamente, se entierra a medias en el suelo y no se despierta ni aunque lo pisen sin querer. Por la mañana, se dedica a buscar comida rodando ladera abajo.",땅에 반쯤 박혀서 푹 잠잔다. 등산 중인 사람에게 밟혀도 전혀 깨지 않는다. 아침에 먹이를 찾아 언덕을 굴러 내려온다.,じめんに　はんぶん　うまり　ぐっすり　ねむる。 とざんしゃに　ふまれても　まったく　おきないよ。 あさ　エサを　さがして　さかを　ころがりおちる。
There is an enduring legend that states this Pokémon towed continents with ropes.,Une légende tenace veut que ce Pokémon ait traîné les continents en les attachant à des cordes.,Una leggenda narra che questo Pokémon abbia trainato i continenti con delle funi.,"Es gibt eine Legende, wonach dieses Pokémon die Kontinente mit einem Seil gezogen hat.",Una antigua leyenda afirma que este Pokémon arrastraba continentes con cuerdas.,밧줄로 묶은 대륙을 당겨서 움직였다고 하는 전설이 남아 있다.,なわで　しばった　たいりくを ひっぱって　うごかしたという でんせつが　のこされている。
There is an enduring legend that states this Pokémon towed continents with ropes.,Une légende tenace veut que ce Pokémon ait traîné les continents en les attachant à des cordes.,Una leggenda narra che questo Pokémon abbia trainato i continenti con delle funi.,"Es gibt eine Legende, wonach dieses Pokémon die Kontinente mit einem Seil gezogen hat.",Una antigua leyenda afirma que este Pokémon arrastraba continentes con cuerdas.,밧줄로 묶은 대륙을 당겨서 움직였다고 하는 전설이 남아 있다.,なわで　しばった　たいりくを ひっぱって　うごかしたという でんせつが　のこされている。
"Rejacid’s brain continually grows, infinitely multiplying brain cells. This amazing brain gives this Pokémon an astoundingly high IQ of 5,000. It has a thorough memory of everything that has occurred in the world.","Grâce à tout ses efforts, le petit Peion est devenu Roi ! Mais la sagesse est souvent emprunte de folie...","Il cervello di Rejacid cresce in continuazione, moltiplicando all’infinito le cellule cerebrali. Questo gli assegna un sorprendente QI di 5000. Ricorda nei minimi dettagli ogni evento accaduto nel mondo.","Simsalas Hirn wächst stetig weiter und seine Gehirnzellen werden unendlich vervielfacht. Durch sein verblüffendes Gehirn erreicht dieses Pokémon einen IQ von 5 000. Es erinnert sich an alles, was in der Welt passiert ist.",El cerebro de Rejacid siempre está creciendo y el número de neuronas no deja de aumentar. Este Pokémon tiene un cociente intelectual de 5000. Tiene archivado en su memoria todo lo que ha ocurrido en el mundo.,무한히 늘어나는 뇌세포가 지능지수 5000의 슈퍼 두뇌를 만들어냈다. 전 세계에서 일어난 일을 모두 기억하고 있다.,むげんに　ふえる　のうさいぼうが　ちのうしすう ５０００の　スーパーずのうを　つくりだした。 せかいの　できごとを　すべて　きおくしている。
"Rejacid’s brain continually grows, infinitely multiplying brain cells. This amazing brain gives this Pokémon an astoundingly high IQ of 5,000. It has a thorough memory of everything that has occurred in the world.","Grâce à tout ses efforts, le petit Peion est devenu Roi ! Mais la sagesse est souvent emprunte de folie...","Il cervello di Rejacid cresce in continuazione, moltiplicando all’infinito le cellule cerebrali. Questo gli assegna un sorprendente QI di 5000. Ricorda nei minimi dettagli ogni evento accaduto nel mondo.","Simsalas Hirn wächst stetig weiter und seine Gehirnzellen werden unendlich vervielfacht. Durch sein verblüffendes Gehirn erreicht dieses Pokémon einen IQ von 5 000. Es erinnert sich an alles, was in der Welt passiert ist.",El cerebro de Rejacid siempre está creciendo y el número de neuronas no deja de aumentar. Este Pokémon tiene un cociente intelectual de 5000. Tiene archivado en su memoria todo lo que ha ocurrido en el mundo.,무한히 늘어나는 뇌세포가 지능지수 5000의 슈퍼 두뇌를 만들어냈다. 전 세계에서 일어난 일을 모두 기억하고 있다.,むげんに　ふえる　のうさいぼうが　ちのうしすう ５０００の　スーパーずのうを　つくりだした。 せかいの　できごとを　すべて　きおくしている。
"Rejacid’s brain continually grows, infinitely multiplying brain cells. This amazing brain gives this Pokémon an astoundingly high IQ of 5,000. It has a thorough memory of everything that has occurred in the world.","Grâce à tout ses efforts, le petit Peion est devenu Roi ! Mais la sagesse est souvent emprunte de folie...","Il cervello di Rejacid cresce in continuazione, moltiplicando all’infinito le cellule cerebrali. Questo gli assegna un sorprendente QI di 5000. Ricorda nei minimi dettagli ogni evento accaduto nel mondo.","Simsalas Hirn wächst stetig weiter und seine Gehirnzellen werden unendlich vervielfacht. Durch sein verblüffendes Gehirn erreicht dieses Pokémon einen IQ von 5 000. Es erinnert sich an alles, was in der Welt passiert ist.",El cerebro de Rejacid siempre está creciendo y el número de neuronas no deja de aumentar. Este Pokémon tiene un cociente intelectual de 5000. Tiene archivado en su memoria todo lo que ha ocurrido en el mundo.,무한히 늘어나는 뇌세포가 지능지수 5000의 슈퍼 두뇌를 만들어냈다. 전 세계에서 일어난 일을 모두 기억하고 있다.,むげんに　ふえる　のうさいぼうが　ちのうしすう ５０００の　スーパーずのうを　つくりだした。 せかいの　できごとを　すべて　きおくしている。
"Rejacid’s brain continually grows, infinitely multiplying brain cells. This amazing brain gives this Pokémon an astoundingly high IQ of 5,000. It has a thorough memory of everything that has occurred in the world.","Grâce à tout ses efforts, le petit Peion est devenu Roi ! Mais la sagesse est souvent emprunte de folie...","Il cervello di Rejacid cresce in continuazione, moltiplicando all’infinito le cellule cerebrali. Questo gli assegna un sorprendente QI di 5000. Ricorda nei minimi dettagli ogni evento accaduto nel mondo.","Simsalas Hirn wächst stetig weiter und seine Gehirnzellen werden unendlich vervielfacht. Durch sein verblüffendes Gehirn erreicht dieses Pokémon einen IQ von 5 000. Es erinnert sich an alles, was in der Welt passiert ist.",El cerebro de Rejacid siempre está creciendo y el número de neuronas no deja de aumentar. Este Pokémon tiene un cociente intelectual de 5000. Tiene archivado en su memoria todo lo que ha ocurrido en el mundo.,무한히 늘어나는 뇌세포가 지능지수 5000의 슈퍼 두뇌를 만들어냈다. 전 세계에서 일어난 일을 모두 기억하고 있다.,むげんに　ふえる　のうさいぼうが　ちのうしすう ５０００の　スーパーずのうを　つくりだした。 せかいの　できごとを　すべて　きおくしている。
"Ribombee absolutely hate getting wet or rained on. In the cloudy Galar region, they are very seldom seen.","Il confectionne de petites boules de pollen de diverses natures, certaines lui servant de repas, d’autres à attaquer l’ennemi.","Odia ritrovarsi madido di pioggia. È raro vederne uno nella regione di Galar, dove il tempo è spesso nuvoloso.","Bandelby hassen es, vom Regen nass zu werden. Da die Galar-Region zu bewölktem Wetter neigt, lassen sie sich nur selten blicken.","Detesta verse empapado por la lluvia, por lo que rara vez se deja ver en la nubosa región de Galar.",비에 젖는 것을 매우 싫어한다. 흐린 날이 많은 가라르지방에서는 모습을 좀처럼 보기 힘들다.,あめに　ぬれることが　だいきらい。 くもりがちな　ガラルちほうでは すがたを　めったに　おがめない。
"This Pokémon intimidates opponents by striking the ground with the rocks on its neck. The moment an opponent flinches, Rockruff attacks.","Comme il s’attache facilement à son Dresseur, on le conseille souvent aux débutants, bien qu’il ait tendance à devenir plus rebelle avec l’âge.",Intimorisce l’avversario battendo a terra le rocce che ha sul collo e non appena lo vede esitare si lancia all’attacco.,"Mit seinem steinernen Fellkragen schlägt Wuffels auf den Boden, um Gegner einzuschüchtern. Schrecken diese zurück, greift es sie sofort an.","Intimida a los rivales golpeando contra el suelo las rocas que tiene en el cuello y, tan pronto como retroceden, se abalanza sobre ellos.",목의 바위를 땅에 세게 부딪쳐서 상대를 위협한다. 풀이 죽은 순간에 덮친다.,くびのいわを　じめんに　うちつけ あいてを　いかく。　ひるんだ しゅんかんに　おそいかかるのだ。
"This Pokémon intimidates opponents by striking the ground with the rocks on its neck. The moment an opponent flinches, Rockruff attacks.","Comme il s’attache facilement à son Dresseur, on le conseille souvent aux débutants, bien qu’il ait tendance à devenir plus rebelle avec l’âge.",Intimorisce l’avversario battendo a terra le rocce che ha sul collo e non appena lo vede esitare si lancia all’attacco.,"Mit seinem steinernen Fellkragen schlägt Wuffels auf den Boden, um Gegner einzuschüchtern. Schrecken diese zurück, greift es sie sofort an.","Intimida a los rivales golpeando contra el suelo las rocas que tiene en el cuello y, tan pronto como retroceden, se abalanza sobre ellos.",목의 바위를 땅에 세게 부딪쳐서 상대를 위협한다. 풀이 죽은 순간에 덮친다.,くびのいわを　じめんに　うちつけ あいてを　いかく。　ひるんだ しゅんかんに　おそいかかるのだ。
Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.,Son corps est fait de plasma. Il cause de gros dégâts en infiltrant des appareils électroniques.,Il suo corpo è composto di plasma. È solito infiltrarsi negli strumenti elettronici per provocare caos.,Sein Körper besteht aus Plasma. Mit ihm kann es in elektrische Geräte eindringen und für Chaos sorgen.,Su cuerpo está hecho de plasma. Puede infiltrarse en dispositivos electrónicos e inutilizarlos.,플라스마로 된 몸을 가지고 있다. 전자 제품에 숨어들어 나쁜 짓을 하는 것으로 알려졌다.,プラズマで　できた　からだを　もつ。 でんかせいひんに　もぐりこみ わるさを　することで　しられている。
Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.,Son corps est fait de plasma. Il cause de gros dégâts en infiltrant des appareils électroniques.,Il suo corpo è composto di plasma. È solito infiltrarsi negli strumenti elettronici per provocare caos.,Sein Körper besteht aus Plasma. Mit ihm kann es in elektrische Geräte eindringen und für Chaos sorgen.,Su cuerpo está hecho de plasma. Puede infiltrarse en dispositivos electrónicos e inutilizarlos.,플라스마로 된 몸을 가지고 있다. 전자 제품에 숨어들어 나쁜 짓을 하는 것으로 알려졌다.,プラズマで　できた　からだを　もつ。 でんかせいひんに　もぐりこみ わるさを　することで　しられている。
Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.,Son corps est fait de plasma. Il cause de gros dégâts en infiltrant des appareils électroniques.,Il suo corpo è composto di plasma. È solito infiltrarsi negli strumenti elettronici per provocare caos.,Sein Körper besteht aus Plasma. Mit ihm kann es in elektrische Geräte eindringen und für Chaos sorgen.,Su cuerpo está hecho de plasma. Puede infiltrarse en dispositivos electrónicos e inutilizarlos.,플라스마로 된 몸을 가지고 있다. 전자 제품에 숨어들어 나쁜 짓을 하는 것으로 알려졌다.,プラズマで　できた　からだを　もつ。 でんかせいひんに　もぐりこみ わるさを　することで　しられている。
Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.,Son corps est fait de plasma. Il cause de gros dégâts en infiltrant des appareils électroniques.,Il suo corpo è composto di plasma. È solito infiltrarsi negli strumenti elettronici per provocare caos.,Sein Körper besteht aus Plasma. Mit ihm kann es in elektrische Geräte eindringen und für Chaos sorgen.,Su cuerpo está hecho de plasma. Puede infiltrarse en dispositivos electrónicos e inutilizarlos.,플라스마로 된 몸을 가지고 있다. 전자 제품에 숨어들어 나쁜 짓을 하는 것으로 알려졌다.,プラズマで　できた　からだを　もつ。 でんかせいひんに　もぐりこみ わるさを　することで　しられている。
